日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替,残高調整,通貨変換前の金額,集計の設定
2026-04-22,payment,β.11.1F.クルマ維持,車検,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,出光興産,JPY,0,2200,0,0,2200,常に集計に含める
2026-04-22,payment,β.11.1F.クルマ維持,車検,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,出光興産,JPY,0,2100,0,0,2100,常に集計に含める
2026-04-22,payment,β.11.1F.クルマ維持,車検,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,出光興産,JPY,0,1400,0,0,1400,常に集計に含める
2026-04-22,payment,β.11.1F.クルマ維持,車検,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,出光興産,JPY,0,990,0,0,990,常に集計に含める
2026-04-22,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,4361,0,0,4361,集計に含めない
2026-04-22,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,3807,0,0,3807,集計に含めない
2026-04-22,payment,β.8C.交通,高速代,アメリカン・エキスプレス,-,,,"ETC 利用料",JPY,0,1040,0,0,1040,常に集計に含める
2026-04-22,payment,β.8C.交通,高速代,アメリカン・エキスプレス,-,,,"ETC 利用料",JPY,0,1040,0,0,1040,常に集計に含める
2026-04-23,payment,β.7C.医療費,病院代,お財布,-,,,みどりの風クリニック,JPY,0,590,0,0,590,常に集計に含める
2026-04-23,payment,β.7C.医療費,薬代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"キョーワ薬局 鹿山店",JPY,0,2700,0,0,2700,常に集計に含める
2026-04-23,payment,β.7C.医療費,薬代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"キョーワ薬局鹿山店 愛知県 名古屋市緑",JPY,0,2700,0,0,2700,集計に含めない
2026-04-23,payment,γ.10.2F.こども学費/結婚_固定,"円香 学費","三井住友カード プラチナ プラチナプリファード",-,,,JTB（利用代金決済/TR）,JPY,0,6000,0,0,6000,常に集計に含める
2026-04-23,payment,β.A.C.会社費用,Edyチャージ_昼食代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,クイックペイ,JPY,0,150,0,0,150,常に集計に含める
2026-04-23,payment,β.8C.交通,高速代,アメリカン・エキスプレス,-,,,"ETC 利用料",JPY,0,1040,0,0,1040,常に集計に含める
2026-04-23,payment,β.8C.交通,高速代,アメリカン・エキスプレス,-,,,"ETC 利用料",JPY,0,1040,0,0,1040,常に集計に含める
2026-04-23,payment,β.A.C.会社費用,Edyチャージ_昼食代,"au PAY まさはる",-,,,オフィスグリコアプリ,JPY,0,92,0,0,92,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,Fスナックサンドツナマヨ,,"アオキスーパー 豊明店",JPY,0,108,0,0,108,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,豚バラ肉スライス・米国産,,"アオキスーパー 豊明店",JPY,0,364,0,0,364,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,豚小間切れ（中）,,"アオキスーパー 豊明店",JPY,0,342,0,0,342,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,若鶏ササミ（大）国産,,"アオキスーパー 豊明店",JPY,0,309,0,0,309,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,"若鶏ムネ肉2枚入 国産",,"アオキスーパー 豊明店",JPY,0,658,0,0,658,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,北海道牛乳,,"アオキスーパー 豊明店",JPY,0,228,0,0,228,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,ゴールデンカレー甘口,"商品数量 * 2","アオキスーパー 豊明店",JPY,0,316,0,0,316,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,ミニ濃厚チョコブラウニー,,"アオキスーパー 豊明店",JPY,0,258,0,0,258,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,混ぜ込みわかめ若菜,,"アオキスーパー 豊明店",JPY,0,128,0,0,128,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,なす（袋入り）,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,おいしいって幸せバナナ,,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,"衣笠製麺 焼そば","商品数量 * 4","アオキスーパー 豊明店",JPY,0,152,0,0,152,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,春キャベツ（半切り）,,"アオキスーパー 豊明店",JPY,0,108,0,0,108,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,ほうれん草,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-04-24,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,282,0,0,282,常に集計に含める
2026-04-24,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,3809,0,0,3809,集計に含めない
2026-04-24,payment,"γ.6.2C 自己投資・寄付",AI関連(経費),"三井住友カード プラチナ プラチナプリファード",-,,,エキスパ,JPY,0,17100,0,0,17100,常に集計に含める
2026-04-24,income,"19.3 不労所得(LUUP)",-,-,"★MUFG(アパート経営) 熱田519",,,振込1（株）ループ,JPY,880,0,0,0,880,常に集計に含める
2026-04-24,payment,β.2C.食費,カフェ,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,自動販売機,JPY,0,200,0,0,200,常に集計に含める
2026-04-25,payment,δ.21F.AIリスキリング,経費,"三井住友カード プラチナ プラチナプリファード",-,,,"CURSOR, AI POWERED I",JPY,0,3239,0,0,3239,常に集計に含める
2026-04-25,payment,β.20.2S.ご褒美,ご褒美(経費以外),"三井住友カード プラチナ プラチナプリファード",-,,,"スターバックス コーヒー ジャパン/AP",JPY,0,3000,0,0,3000,常に集計に含める
2026-04-25,payment,β.10.1C.こども服/雑貨/写真,ウェアポイント換金,"楽天カード(JCB) -9953",-,ゼロの秘宝,,楽天ブックス（ダウンロード）,JPY,0,3500,0,0,3500,常に集計に含める
2026-04-26,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,酪農牛乳,,"hallo! FOODS",JPY,0,456,0,0,456,常に集計に含める
2026-04-26,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,やまと豚小間切れ大,,"hallo! FOODS",JPY,0,421,0,0,421,常に集計に含める
2026-04-26,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,外税,,"hallo! FOODS",JPY,0,70,0,0,70,常に集計に含める
2026-04-26,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,947,947,常に集計に含める
2026-04-26,payment,β.10.1C.こども服/雑貨/写真,"子ども散髪,美容院",お財布,-,カット高校生以下1,,-,JPY,0,4400,0,0,4400,常に集計に含める
2026-04-26,payment,β.10.1C.こども服/雑貨/写真,"子ども散髪,美容院",お財布,-,不明,,-,JPY,0,-880,0,0,-880,常に集計に含める
2026-04-26,balance,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,-,JPY,0,0,0,947,947,常に集計に含める
2026-04-26,payment,β.2C.食費,食料品,Amazon.co.jp,-,"チオビタドリンク 100ml×10本",,Amazon.co.jp,JPY,0,812,0,0,812,常に集計に含める
2026-04-26,payment,β.12.C.その他/使途不明,未分類,Amazon.co.jp,-,割引,,Amazon.co.jp,JPY,0,-41,0,0,-41,常に集計に含める
2026-04-26,payment,β.5C.日用雑貨,消耗品,Amazon.co.jp,-,"【Amazon・co・jp限定】【詰め替え大容量】NONIO（ノニオ） マウスウォッシュ ライトハーブミント 低刺激ノンアルコールタイプ [医薬部外品] 1300ml 洗口液 パウチ 口臭原因菌を殺菌",,Amazon.co.jp,JPY,0,929,0,0,929,常に集計に含める
2026-04-26,payment,β.5C.日用雑貨,消耗品,Amazon.co.jp,-,割引,,Amazon.co.jp,JPY,0,-139,0,0,-139,常に集計に含める
2026-04-26,payment,β.5C.日用雑貨,消耗品,Amazon.co.jp,-,"花王 ビオレ ザフェイス 泡洗顔料 スムースクリア つめかえ用 700mL",,Amazon.co.jp,JPY,0,1980,0,0,1980,常に集計に含める
2026-04-26,payment,β.5C.日用雑貨,消耗品,Amazon.co.jp,-,割引,,Amazon.co.jp,JPY,0,-99,0,0,-99,常に集計に含める
2026-04-27,balance,-,-,-,"三井住友カード プラチナ プラチナプリファード",,,-,JPY,0,0,0,306675,306675,常に集計に含める
2026-04-27,income,0.2給与所得_千景,-,-,へそくり,,,-,JPY,64000,0,0,0,64000,常に集計に含める
2026-04-27,income,0.2給与所得_千景,-,-,お財布,,,-,JPY,256,0,0,0,256,常に集計に含める
2026-04-27,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),お財布,-,ニチバンミニテープツメカエ15mm9m,,１００円ショップセリアパルネス豊明店,JPY,0,100,0,0,100,常に集計に含める
2026-04-27,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),お財布,-,外税,,１００円ショップセリアパルネス豊明店,JPY,0,10,0,0,10,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,しっかり木綿厚揚げ,,"hallo! FOODS",JPY,0,118,0,0,118,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-12,0,0,-12,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,チキンカツ&カレーマヨ,,"hallo! FOODS",JPY,0,238,0,0,238,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-24,0,0,-24,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,チョコボールメル,,"hallo! FOODS",JPY,0,128,0,0,128,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-13,0,0,-13,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,SBフクロブラックペッパーパウダー,,"hallo! FOODS",JPY,0,118,0,0,118,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-12,0,0,-12,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,ライトツナフレークまぐろ,,"hallo! FOODS",JPY,0,596,0,0,596,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-60,0,0,-60,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,ニツ矢サイダー,,"hallo! FOODS",JPY,0,98,0,0,98,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-10,0,0,-10,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,むぎ茶ティーバッグ,,"hallo! FOODS",JPY,0,198,0,0,198,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-20,0,0,-20,常に集計に含める
2026-04-27,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,外税,,"hallo! FOODS",JPY,0,107,0,0,107,常に集計に含める
2026-04-27,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,1450,1450,常に集計に含める
2026-04-27,payment,α.10.3F.学資保険,"円香 学資保険",★東海労金(生活こども),-,,,アフラック,JPY,0,41490,0,0,41490,常に集計に含める
2026-04-27,payment,γ.10.2C.こども教育,DWE,★東海労金(生活こども),-,,,"JC ワールドフアミリー",JPY,0,3740,0,0,3740,常に集計に含める
2026-04-27,payment,β.3C.水道/光熱,太陽光発電ローン,★大垣共立銀行(生活インフラ),-,,,"クレカ オリコカード",JPY,0,8165,0,0,8165,常に集計に含める
2026-04-27,payment,δ.19F.賃貸経営(法人),[不]外注管理(法人),"★PayPay銀行 普通預金 ****600",-,,,DF・スターキヤツト,JPY,0,5104,0,0,5104,常に集計に含める
2026-04-27,payment,δ.19F.賃貸経営(個人事業),火災保険(個人事業),"★PayPay銀行 普通預金 ****600",-,,,三井住友海上火災保険株式会社,JPY,0,147080,0,0,147080,常に集計に含める
2026-04-27,payment,"γ.6.2C 自己投資・寄付",教育ローンなど,★名古屋銀行(生活子ども),-,,,シヨウガシモトキン,JPY,0,13135,0,0,13135,常に集計に含める
2026-04-27,payment,"γ.6.2C 自己投資・寄付",教育ローンなど,★名古屋銀行(生活子ども),-,,,シヨウガシリソク,JPY,0,10605,0,0,10605,常に集計に含める
2026-04-27,payment,γ.10.2F.こども学費/結婚_固定,"円香 学費",★名古屋銀行(生活子ども),-,,,DF・キンキツーリスト,JPY,0,5830,0,0,5830,常に集計に含める
2026-04-27,payment,α.13.1F.生命保険,ソニー生命,★大垣共立銀行(生活インフラ),-,,,ソニー生命,JPY,0,32725,0,0,32725,常に集計に含める
2026-04-27,payment,γ.10.2C.こども教育,"珠己 塾/図書",★名古屋銀行(生活子ども),-,,,MHF）ニチノウケントウ,JPY,0,41140,0,0,41140,常に集計に含める
